BMI,Gender,Age,Fitness_Level,Goal,Exercise
30.1,Male,19,Intermediate,Flexibility,Spiderman Stretch
23.7,Female,48,Beginner,Fat Loss,Kettlebell Swing
26.6,Male,56,Advanced,Fat Loss,Jump Rope
31.5,Male,27,Intermediate,Endurance,Kettlebell Clean & Press
23.7,Female,55,Intermediate,Strength,Bench Press
27.5,Male,35,Advanced,Fat Loss,Kettlebell Swing
30.9,Female,57,Intermediate,Endurance,Recumbent Bike
27.9,Male,25,Intermediate,Flexibility,Hamstring Stretch (Standing)
32.4,Male,50,Advanced,Endurance,Plank
34.7,Female,51,Advanced,Endurance,Wall Sit
20.0,Female,57,Advanced,Fat Loss,Goblet Squat
17.4,Male,39,Intermediate,Strength,Machine Leg Extension
22.5,Female,59,Advanced,Strength,Bench Press
32.4,Male,54,Advanced,Flexibility,Shoulder Pass-Throughs
19.9,Female,22,Intermediate,Strength,Dumbbell Rows
24.4,Female,47,Advanced,Strength,T-Bar Row
16.6,Male,58,Beginner,Endurance,Wall Sit
29.2,Female,26,Beginner,Endurance,Cycling (Outdoor)
32.4,Male,60,Intermediate,Strength,Deadlift
15.9,Male,19,Intermediate,Flexibility,Child's Pose
25.3,Female,32,Beginner,Strength,Machine Leg Extension
26.0,Female,55,Beginner,Strength,Barbell Squat
28.1,Male,56,Intermediate,Fat Loss,Step Ups
32.0,Male,30,Beginner,Flexibility,Forward Fold
34.1,Male,34,Beginner,Endurance,Battle Ropes
19.1,Male,46,Advanced,Endurance,Recumbent Bike
16.7,Male,19,Advanced,Fat Loss,Jumping Jacks
33.8,Male,36,Advanced,Fat Loss,Jumping Jacks
20.1,Female,57,Advanced,Strength,Bench Press
21.7,Male,55,Beginner,Endurance,Battle Ropes
27.5,Female,20,Advanced,Fat Loss,Burpees
27.1,Male,55,Advanced,Endurance,Running (Outdoor)
16.8,Male,22,Advanced,Flexibility,Cat-Cow Stretch
16.5,Female,46,Advanced,Flexibility,Cat-Cow Stretch
17.9,Female,54,Intermediate,Endurance,Cycling (Outdoor)
32.3,Female,45,Advanced,Strength,Lat Pulldown
20.6,Female,30,Advanced,Strength,Machine Chest Fly
29.6,Male,22,Intermediate,Endurance,Push Ups
33.1,Female,59,Advanced,Fat Loss,Running (Treadmill)
34.0,Male,53,Advanced,Strength,Pull Ups
25.2,Female,32,Advanced,Fat Loss,Running (Treadmill)
28.6,Female,39,Intermediate,Fat Loss,Jump Rope
27.7,Female,46,Intermediate,Flexibility,Pigeon Pose
20.6,Female,30,Advanced,Strength,Machine Leg Extension
29.5,Female,27,Intermediate,Flexibility,Cat-Cow Stretch
27.8,Male,46,Beginner,Fat Loss,Elliptical Trainer
22.1,Male,38,Intermediate,Fat Loss,Goblet Squat
30.3,Female,60,Advanced,Fat Loss,Elliptical Trainer
16.3,Female,60,Beginner,Flexibility,Deep Squat Hold
32.4,Male,60,Intermediate,Strength,Leg Press
22.1,Male,24,Advanced,Strength,Dumbbell Rows
28.8,Female,19,Beginner,Fat Loss,Kettlebell Swing
34.7,Female,51,Advanced,Endurance,Push Ups
23.5,Male,18,Beginner,Endurance,Battle Ropes
32.6,Male,33,Advanced,Flexibility,Spiderman Stretch
29.4,Female,50,Beginner,Fat Loss,Elliptical Trainer
26.0,Female,55,Beginner,Strength,Pull Ups
22.3,Female,36,Beginner,Fat Loss,Jump Rope
16.0,Male,50,Advanced,Fat Loss,Jump Rope
23.7,Female,20,Intermediate,Fat Loss,Kettlebell Swing
18.6,Male,38,Intermediate,Endurance,Wall Sit
34.6,Male,38,Intermediate,Flexibility,Cat-Cow Stretch
34.6,Male,38,Intermediate,Flexibility,Cat-Cow Stretch
15.7,Male,31,Intermediate,Endurance,Plank
33.5,Male,32,Advanced,Strength,Leg Press
21.8,Male,37,Advanced,Strength,Overhead Press
16.7,Male,58,Intermediate,Flexibility,Shoulder Pass-Throughs
20.2,Male,34,Intermediate,Endurance,Recumbent Bike
27.3,Female,20,Advanced,Strength,Bench Press
16.8,Female,23,Intermediate,Fat Loss,Running (Treadmill)
16.1,Female,57,Advanced,Flexibility,Cat-Cow Stretch
34.7,Male,24,Beginner,Flexibility,Shoulder Pass-Throughs
33.7,Male,45,Advanced,Flexibility,Shoulder Pass-Throughs
23.6,Female,55,Beginner,Endurance,Wall Sit
16.8,Male,22,Advanced,Flexibility,Hamstring Stretch (Standing)
32.7,Female,51,Intermediate,Endurance,Running (Outdoor)
15.4,Male,56,Beginner,Flexibility,Hamstring Stretch (Standing)
31.0,Female,60,Intermediate,Fat Loss,Elliptical Trainer
23.0,Female,60,Advanced,Flexibility,Shoulder Pass-Throughs
29.4,Male,37,Beginner,Endurance,Recumbent Bike
18.2,Male,34,Intermediate,Endurance,Running (Outdoor)
24.7,Male,56,Intermediate,Endurance,Recumbent Bike
24.2,Female,35,Advanced,Endurance,Cycling (Outdoor)
27.3,Male,51,Beginner,Endurance,Wall Sit
26.2,Male,26,Beginner,Flexibility,Shoulder Pass-Throughs
22.9,Male,30,Intermediate,Fat Loss,Dumbbell Lunges
15.1,Male,32,Beginner,Fat Loss,Goblet Squat
15.5,Male,46,Intermediate,Strength,Barbell Squat
30.2,Female,47,Intermediate,Endurance,Plank
16.0,Female,48,Advanced,Flexibility,Forward Fold
22.3,Male,46,Beginner,Strength,T-Bar Row
15.3,Male,26,Advanced,Endurance,Plank
34.7,Male,24,Beginner,Flexibility,Forward Fold
22.3,Male,32,Beginner,Strength,Lat Pulldown
34.6,Male,38,Intermediate,Flexibility,Cat-Cow Stretch
21.4,Female,55,Beginner,Flexibility,Pigeon Pose
15.3,Male,26,Advanced,Endurance,Plank
23.5,Male,18,Beginner,Endurance,Push Ups
23.6,Female,21,Advanced,Flexibility,Spiderman Stretch
18.6,Male,56,Intermediate,Flexibility,Deep Squat Hold
15.3,Male,26,Advanced,Endurance,Cycling (Outdoor)
18.9,Female,60,Advanced,Flexibility,Pigeon Pose
17.3,Female,33,Intermediate,Flexibility,Child's Pose
32.2,Male,55,Advanced,Flexibility,Child's Pose
19.3,Male,49,Advanced,Strength,Machine Chest Fly
18.3,Male,36,Advanced,Endurance,Wall Sit
32.4,Male,54,Advanced,Flexibility,Shoulder Pass-Throughs
29.4,Male,37,Beginner,Endurance,Air Squats
34.7,Male,59,Intermediate,Strength,Deadlift
16.6,Male,58,Beginner,Endurance,Push Ups
17.9,Female,34,Advanced,Endurance,Plank
30.8,Female,27,Beginner,Flexibility,Forward Fold
29.6,Male,22,Intermediate,Endurance,Cycling (Outdoor)
23.1,Female,38,Advanced,Strength,Leg Press
17.9,Male,58,Advanced,Strength,Overhead Press
22.3,Male,46,Advanced,Fat Loss,Dumbbell Lunges
19.9,Female,36,Intermediate,Endurance,Plank
22.9,Male,30,Intermediate,Fat Loss,Jumping Jacks
20.9,Male,23,Advanced,Fat Loss,Burpees
21.9,Female,57,Beginner,Flexibility,Forward Fold
19.0,Female,27,Intermediate,Flexibility,Spiderman Stretch
18.6,Female,45,Intermediate,Fat Loss,Running (Treadmill)
22.3,Male,46,Advanced,Fat Loss,Dumbbell Lunges
24.1,Male,21,Advanced,Endurance,Recumbent Bike
25.3,Female,19,Intermediate,Flexibility,Pigeon Pose
22.6,Male,39,Advanced,Fat Loss,Kettlebell Swing
22.6,Male,39,Advanced,Fat Loss,Running (Treadmill)
29.4,Female,50,Beginner,Fat Loss,Mountain Climbers
23.1,Female,38,Advanced,Strength,Machine Leg Extension
19.8,Male,56,Beginner,Flexibility,Pigeon Pose
31.2,Female,25,Beginner,Strength,Leg Press
25.3,Female,19,Intermediate,Flexibility,Pigeon Pose
21.6,Female,35,Intermediate,Fat Loss,Mountain Climbers
17.9,Female,34,Advanced,Endurance,Plank
17.9,Female,45,Beginner,Endurance,Push Ups
27.4,Male,26,Beginner,Strength,Machine Chest Fly
18.1,Female,30,Advanced,Fat Loss,Kettlebell Swing
22.6,Male,60,Advanced,Strength,Overhead Press
27.1,Female,20,Advanced,Endurance,Push Ups
33.7,Male,45,Advanced,Flexibility,Cat-Cow Stretch
15.7,Female,18,Intermediate,Flexibility,Pigeon Pose
23.8,Male,48,Intermediate,Flexibility,Child's Pose
28.3,Female,31,Intermediate,Endurance,Wall Sit
26.4,Male,50,Beginner,Fat Loss,Running (Treadmill)
17.8,Male,37,Beginner,Flexibility,Shoulder Pass-Throughs
19.7,Female,30,Intermediate,Flexibility,Hamstring Stretch (Standing)
33.6,Male,38,Advanced,Flexibility,Hamstring Stretch (Standing)
33.9,Female,48,Intermediate,Flexibility,Cat-Cow Stretch
33.5,Male,32,Advanced,Strength,Dumbbell Rows
34.5,Male,18,Intermediate,Fat Loss,Jump Rope
33.0,Female,24,Beginner,Fat Loss,Goblet Squat
15.9,Male,53,Beginner,Flexibility,Shoulder Pass-Throughs
25.9,Female,36,Beginner,Flexibility,Child's Pose
33.7,Male,45,Advanced,Flexibility,Child's Pose
27.7,Female,26,Intermediate,Strength,Deadlift
31.9,Male,27,Beginner,Flexibility,Forward Fold
18.0,Female,48,Advanced,Endurance,Running (Outdoor)
21.9,Male,20,Beginner,Strength,Leg Press
29.2,Female,26,Beginner,Endurance,Cycling (Outdoor)
16.0,Female,48,Advanced,Flexibility,Spiderman Stretch
28.2,Male,45,Beginner,Flexibility,Forward Fold
20.9,Male,23,Advanced,Fat Loss,Burpees
27.2,Male,53,Beginner,Endurance,Wall Sit
34.0,Male,50,Beginner,Fat Loss,Dumbbell Lunges
20.9,Male,23,Advanced,Fat Loss,Elliptical Trainer
32.8,Female,25,Intermediate,Strength,Machine Leg Extension
24.6,Female,56,Beginner,Fat Loss,Goblet Squat
22.9,Male,59,Advanced,Fat Loss,Dumbbell Lunges
15.1,Male,32,Beginner,Fat Loss,Burpees
17.1,Male,48,Advanced,Strength,Bench Press
24.6,Female,56,Beginner,Fat Loss,Kettlebell Swing
25.3,Female,32,Beginner,Strength,Barbell Squat
26.5,Female,59,Intermediate,Fat Loss,Dumbbell Lunges
18.6,Female,45,Intermediate,Fat Loss,Mountain Climbers
23.7,Female,20,Intermediate,Fat Loss,Elliptical Trainer
34.0,Female,51,Intermediate,Fat Loss,Dumbbell Lunges
24.5,Female,18,Advanced,Fat Loss,Mountain Climbers
24.6,Female,56,Beginner,Fat Loss,Goblet Squat
18.0,Female,52,Intermediate,Strength,Bench Press
20.7,Male,37,Beginner,Endurance,Wall Sit
23.7,Female,55,Intermediate,Strength,Lat Pulldown
20.5,Male,59,Intermediate,Endurance,Cycling (Outdoor)
18.6,Male,56,Intermediate,Flexibility,Deep Squat Hold
18.6,Female,45,Intermediate,Fat Loss,Running (Treadmill)
18.6,Male,38,Intermediate,Endurance,Wall Sit
22.5,Male,31,Advanced,Strength,Dumbbell Rows
15.9,Male,53,Beginner,Flexibility,Deep Squat Hold
15.8,Female,56,Intermediate,Endurance,Plank
31.1,Female,39,Advanced,Fat Loss,Running (Treadmill)
22.3,Male,22,Beginner,Fat Loss,Mountain Climbers
21.9,Female,58,Intermediate,Flexibility,Shoulder Pass-Throughs
19.4,Female,36,Advanced,Flexibility,Pigeon Pose
29.1,Male,22,Intermediate,Flexibility,Child's Pose
34.4,Female,35,Beginner,Strength,T-Bar Row
31.8,Female,47,Beginner,Flexibility,Cat-Cow Stretch
16.4,Female,34,Beginner,Strength,T-Bar Row
18.7,Female,60,Intermediate,Fat Loss,Jump Rope
31.8,Female,47,Beginner,Flexibility,Hamstring Stretch (Standing)
19.2,Male,30,Intermediate,Flexibility,Child's Pose
19.8,Male,56,Beginner,Flexibility,Pigeon Pose
34.5,Male,18,Intermediate,Fat Loss,Kettlebell Swing
17.7,Female,36,Beginner,Fat Loss,Elliptical Trainer
24.2,Female,35,Advanced,Endurance,Recumbent Bike
32.0,Male,30,Beginner,Flexibility,Pigeon Pose
32.2,Male,55,Advanced,Flexibility,Deep Squat Hold
19.5,Male,32,Intermediate,Endurance,Recumbent Bike
32.3,Female,52,Beginner,Flexibility,Forward Fold
29.6,Male,22,Intermediate,Endurance,Cycling (Outdoor)
34.2,Male,27,Advanced,Flexibility,Spiderman Stretch
27.1,Female,20,Advanced,Endurance,Battle Ropes
34.6,Female,50,Advanced,Fat Loss,Dumbbell Lunges
34.6,Male,38,Intermediate,Flexibility,Hamstring Stretch (Standing)
24.3,Female,33,Intermediate,Fat Loss,Step Ups
31.0,Female,32,Intermediate,Strength,Lat Pulldown
27.3,Female,20,Advanced,Strength,Dumbbell Rows
15.5,Male,46,Intermediate,Strength,Leg Press
27.1,Female,47,Intermediate,Strength,Leg Press
20.1,Female,53,Beginner,Strength,Overhead Press
16.3,Female,60,Beginner,Flexibility,Deep Squat Hold
32.4,Male,50,Advanced,Endurance,Kettlebell Clean & Press
27.1,Female,33,Beginner,Flexibility,Forward Fold
25.6,Male,51,Beginner,Strength,Leg Press
32.9,Male,59,Advanced,Strength,Machine Chest Fly
15.4,Male,56,Beginner,Flexibility,Hamstring Stretch (Standing)
29.4,Female,50,Beginner,Fat Loss,Jumping Jacks
21.1,Female,18,Beginner,Endurance,Recumbent Bike
25.7,Male,55,Intermediate,Endurance,Air Squats
28.4,Female,59,Intermediate,Strength,Machine Chest Fly
17.1,Male,23,Advanced,Endurance,Wall Sit
17.3,Female,33,Intermediate,Flexibility,Deep Squat Hold
17.9,Female,55,Advanced,Flexibility,Child's Pose
32.2,Male,55,Advanced,Flexibility,Child's Pose
34.3,Female,21,Beginner,Flexibility,Cat-Cow Stretch
17.3,Female,54,Beginner,Fat Loss,Step Ups
30.5,Female,60,Advanced,Fat Loss,Jump Rope
29.1,Male,22,Intermediate,Flexibility,Cat-Cow Stretch
16.0,Female,48,Advanced,Flexibility,Deep Squat Hold
15.5,Female,25,Beginner,Strength,Machine Leg Extension
31.5,Male,27,Intermediate,Endurance,Wall Sit
26.1,Male,46,Advanced,Flexibility,Shoulder Pass-Throughs
29.4,Female,50,Beginner,Fat Loss,Elliptical Trainer
16.9,Male,27,Advanced,Strength,Leg Press
34.0,Male,31,Advanced,Endurance,Air Squats
27.7,Female,26,Intermediate,Strength,Overhead Press
25.9,Female,55,Beginner,Flexibility,Forward Fold
27.3,Female,19,Beginner,Flexibility,Hamstring Stretch (Standing)
25.6,Male,25,Intermediate,Endurance,Running (Outdoor)
20.9,Male,23,Advanced,Fat Loss,Burpees
27.7,Female,26,Intermediate,Strength,Machine Leg Extension
26.7,Female,39,Intermediate,Flexibility,Deep Squat Hold
15.5,Male,46,Intermediate,Strength,Leg Press
22.7,Female,21,Advanced,Fat Loss,Jump Rope
15.7,Male,31,Intermediate,Endurance,Air Squats
23.0,Female,60,Advanced,Flexibility,Forward Fold
20.0,Male,57,Beginner,Strength,Deadlift
27.5,Female,36,Intermediate,Flexibility,Hamstring Stretch (Standing)
17.2,Female,58,Advanced,Endurance,Recumbent Bike
29.5,Male,49,Advanced,Flexibility,Pigeon Pose
30.4,Male,22,Intermediate,Fat Loss,Jump Rope
27.0,Female,46,Beginner,Flexibility,Cat-Cow Stretch
29.4,Female,50,Beginner,Fat Loss,Step Ups
23.5,Female,27,Advanced,Endurance,Kettlebell Clean & Press
16.7,Male,19,Advanced,Fat Loss,Mountain Climbers
16.4,Female,34,Beginner,Strength,Pull Ups
17.2,Female,59,Intermediate,Endurance,Battle Ropes
17.6,Female,39,Intermediate,Flexibility,Spiderman Stretch
30.9,Female,57,Intermediate,Endurance,Wall Sit
31.0,Female,60,Intermediate,Fat Loss,Kettlebell Swing
25.8,Male,32,Beginner,Flexibility,Shoulder Pass-Throughs
27.0,Female,46,Beginner,Flexibility,Deep Squat Hold
27.3,Male,51,Beginner,Endurance,Wall Sit
33.5,Female,50,Intermediate,Strength,Overhead Press
29.4,Male,37,Beginner,Endurance,Recumbent Bike
17.9,Male,58,Advanced,Strength,Deadlift
32.2,Male,55,Advanced,Flexibility,Child's Pose
22.0,Male,49,Beginner,Flexibility,Child's Pose
34.1,Male,34,Beginner,Endurance,Wall Sit
34.4,Female,35,Beginner,Strength,Barbell Squat
22.3,Male,32,Beginner,Strength,Bench Press
19.6,Male,52,Intermediate,Endurance,Recumbent Bike
31.1,Female,49,Advanced,Flexibility,Hamstring Stretch (Standing)
34.0,Male,31,Advanced,Endurance,Recumbent Bike
30.2,Female,46,Advanced,Endurance,Kettlebell Clean & Press
25.8,Male,51,Intermediate,Flexibility,Forward Fold
29.4,Male,59,Advanced,Flexibility,Forward Fold
23.3,Female,51,Beginner,Fat Loss,Dumbbell Lunges
29.4,Male,37,Beginner,Endurance,Air Squats
31.0,Female,34,Beginner,Endurance,Running (Outdoor)
28.4,Female,59,Intermediate,Strength,Machine Chest Fly
16.0,Male,50,Advanced,Fat Loss,Jump Rope
34.8,Female,50,Intermediate,Fat Loss,Running (Treadmill)
29.1,Male,22,Intermediate,Flexibility,Forward Fold
31.0,Female,34,Beginner,Endurance,Battle Ropes
18.8,Female,53,Intermediate,Flexibility,Shoulder Pass-Throughs
25.9,Female,36,Beginner,Flexibility,Pigeon Pose
18.3,Male,54,Intermediate,Strength,Machine Chest Fly
24.1,Female,30,Intermediate,Fat Loss,Jumping Jacks
20.5,Male,59,Intermediate,Endurance,Push Ups
18.9,Female,60,Advanced,Flexibility,Spiderman Stretch
33.1,Male,19,Advanced,Flexibility,Deep Squat Hold
17.9,Female,55,Advanced,Flexibility,Child's Pose
28.7,Male,56,Intermediate,Flexibility,Deep Squat Hold
34.0,Male,32,Intermediate,Strength,Machine Leg Extension
19.4,Female,27,Beginner,Endurance,Kettlebell Clean & Press
24.1,Male,21,Advanced,Endurance,Plank
23.7,Female,48,Beginner,Fat Loss,Jumping Jacks
18.0,Female,52,Intermediate,Strength,Bench Press
19.9,Female,22,Intermediate,Strength,Dumbbell Rows
17.0,Male,51,Intermediate,Strength,Leg Press
30.2,Female,47,Intermediate,Endurance,Battle Ropes
30.5,Female,60,Advanced,Fat Loss,Step Ups
16.5,Male,49,Beginner,Endurance,Air Squats
29.7,Male,33,Beginner,Endurance,Air Squats
27.7,Female,46,Intermediate,Flexibility,Pigeon Pose
23.0,Male,54,Beginner,Strength,Leg Press
17.8,Female,31,Intermediate,Strength,Deadlift
23.8,Female,59,Intermediate,Fat Loss,Mountain Climbers
29.7,Male,33,Beginner,Endurance,Kettlebell Clean & Press
22.3,Female,60,Beginner,Strength,Overhead Press
24.5,Male,37,Advanced,Endurance,Battle Ropes
22.2,Male,59,Beginner,Flexibility,Pigeon Pose
29.3,Female,55,Beginner,Endurance,Push Ups
32.1,Male,36,Advanced,Endurance,Push Ups
21.9,Female,57,Beginner,Flexibility,Pigeon Pose
25.8,Male,51,Intermediate,Flexibility,Deep Squat Hold
31.6,Female,56,Beginner,Flexibility,Deep Squat Hold
32.1,Male,36,Advanced,Endurance,Recumbent Bike
34.1,Male,34,Beginner,Endurance,Running (Outdoor)
33.8,Male,36,Advanced,Fat Loss,Mountain Climbers
32.7,Male,24,Beginner,Flexibility,Deep Squat Hold
34.5,Male,18,Intermediate,Fat Loss,Mountain Climbers
23.1,Female,38,Advanced,Strength,Dumbbell Rows
28.7,Male,58,Advanced,Endurance,Recumbent Bike
19.1,Male,46,Advanced,Endurance,Recumbent Bike
19.7,Female,30,Intermediate,Flexibility,Pigeon Pose
30.1,Male,19,Intermediate,Flexibility,Forward Fold
23.6,Male,50,Beginner,Flexibility,Pigeon Pose
27.3,Female,20,Advanced,Strength,Dumbbell Rows
28.7,Female,21,Beginner,Strength,Machine Leg Extension
20.7,Male,37,Beginner,Endurance,Running (Outdoor)
30.9,Male,34,Beginner,Flexibility,Deep Squat Hold
30.3,Male,59,Beginner,Flexibility,Pigeon Pose
24.9,Female,58,Intermediate,Strength,Machine Leg Extension
19.4,Female,27,Beginner,Endurance,Push Ups
18.3,Female,55,Beginner,Fat Loss,Jumping Jacks
24.4,Male,25,Advanced,Strength,Dumbbell Rows
29.6,Male,22,Intermediate,Endurance,Plank
24.2,Female,35,Advanced,Endurance,Cycling (Outdoor)
27.4,Female,56,Advanced,Endurance,Plank
23.0,Male,55,Advanced,Fat Loss,Dumbbell Lunges
29.9,Female,35,Advanced,Flexibility,Spiderman Stretch
20.7,Male,20,Beginner,Flexibility,Child's Pose
30.7,Female,57,Beginner,Fat Loss,Mountain Climbers
33.8,Male,36,Advanced,Fat Loss,Burpees
24.9,Female,30,Advanced,Flexibility,Forward Fold
22.6,Male,60,Advanced,Strength,Dumbbell Rows
22.3,Female,36,Beginner,Fat Loss,Dumbbell Lunges
18.2,Male,34,Intermediate,Endurance,Battle Ropes
34.7,Female,51,Advanced,Endurance,Battle Ropes
29.5,Female,45,Advanced,Strength,Bench Press
22.8,Female,58,Intermediate,Flexibility,Deep Squat Hold
24.9,Female,58,Intermediate,Strength,Dumbbell Rows
31.0,Male,58,Beginner,Fat Loss,Burpees
31.5,Male,27,Intermediate,Endurance,Cycling (Outdoor)
23.9,Male,25,Beginner,Fat Loss,Kettlebell Swing
34.7,Male,24,Beginner,Flexibility,Forward Fold
30.9,Male,24,Beginner,Endurance,Push Ups
21.7,Male,60,Advanced,Strength,Machine Leg Extension
27.7,Female,57,Advanced,Flexibility,Shoulder Pass-Throughs
19.1,Male,46,Advanced,Endurance,Recumbent Bike
27.0,Female,46,Beginner,Flexibility,Pigeon Pose
23.7,Female,20,Intermediate,Fat Loss,Elliptical Trainer
22.3,Male,22,Beginner,Fat Loss,Jumping Jacks
16.4,Female,34,Beginner,Strength,Pull Ups
24.1,Female,59,Intermediate,Endurance,Recumbent Bike
19.9,Female,36,Intermediate,Endurance,Air Squats
17.3,Female,33,Intermediate,Flexibility,Deep Squat Hold
16.0,Female,48,Advanced,Flexibility,Hamstring Stretch (Standing)
31.1,Female,39,Advanced,Fat Loss,Kettlebell Swing
18.9,Male,46,Intermediate,Flexibility,Forward Fold
26.0,Female,55,Beginner,Strength,Overhead Press
22.7,Female,30,Advanced,Endurance,Cycling (Outdoor)
19.9,Female,36,Intermediate,Endurance,Wall Sit
33.1,Female,46,Intermediate,Strength,Bench Press
29.9,Female,45,Beginner,Flexibility,Spiderman Stretch
17.2,Female,59,Intermediate,Endurance,Battle Ropes
16.0,Male,50,Advanced,Fat Loss,Jump Rope
16.0,Male,50,Advanced,Fat Loss,Dumbbell Lunges
31.3,Female,52,Beginner,Endurance,Kettlebell Clean & Press
22.1,Male,20,Advanced,Endurance,Battle Ropes
15.1,Male,32,Beginner,Fat Loss,Running (Treadmill)
18.3,Male,54,Intermediate,Strength,Machine Chest Fly
22.5,Male,31,Advanced,Strength,Lat Pulldown
20.1,Female,53,Beginner,Strength,Pull Ups
33.8,Male,36,Advanced,Fat Loss,Mountain Climbers
27.7,Female,26,Intermediate,Strength,Overhead Press
18.0,Female,52,Intermediate,Strength,Machine Leg Extension
20.5,Male,59,Intermediate,Endurance,Cycling (Outdoor)
21.5,Female,57,Intermediate,Flexibility,Cat-Cow Stretch
16.1,Female,57,Advanced,Flexibility,Pigeon Pose
24.0,Male,36,Intermediate,Strength,Pull Ups
27.5,Female,20,Advanced,Fat Loss,Goblet Squat
17.9,Female,35,Advanced,Flexibility,Spiderman Stretch
29.2,Female,26,Beginner,Endurance,Battle Ropes
22.3,Male,50,Advanced,Fat Loss,Goblet Squat
20.8,Female,58,Advanced,Endurance,Battle Ropes
32.4,Male,50,Advanced,Endurance,Wall Sit
16.7,Female,25,Advanced,Flexibility,Cat-Cow Stretch
28.7,Female,45,Beginner,Endurance,Wall Sit
20.0,Male,57,Beginner,Strength,Deadlift
18.3,Male,36,Advanced,Endurance,Plank
31.6,Female,56,Beginner,Flexibility,Pigeon Pose
21.6,Male,25,Intermediate,Strength,Leg Press
28.4,Female,59,Intermediate,Strength,Dumbbell Rows
25.9,Female,36,Beginner,Flexibility,Hamstring Stretch (Standing)
18.5,Female,33,Beginner,Endurance,Air Squats
33.4,Male,60,Intermediate,Strength,T-Bar Row
31.0,Female,34,Beginner,Endurance,Running (Outdoor)
17.8,Male,60,Advanced,Flexibility,Spiderman Stretch
20.7,Male,45,Advanced,Endurance,Battle Ropes
22.8,Female,58,Intermediate,Flexibility,Pigeon Pose
33.6,Male,53,Beginner,Fat Loss,Jump Rope
32.1,Male,36,Advanced,Endurance,Recumbent Bike
30.8,Female,27,Beginner,Flexibility,Forward Fold
23.5,Male,18,Beginner,Endurance,Kettlebell Clean & Press
17.8,Female,20,Advanced,Flexibility,Deep Squat Hold
32.3,Female,45,Advanced,Strength,Pull Ups
17.5,Female,21,Advanced,Strength,Deadlift
32.1,Male,36,Advanced,Endurance,Recumbent Bike
28.8,Female,19,Beginner,Fat Loss,Jump Rope
17.9,Male,58,Advanced,Strength,Deadlift
20.1,Female,57,Advanced,Strength,Machine Chest Fly
26.1,Female,38,Intermediate,Strength,Leg Press
